paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta;N2000;N60;NN;N43;LN
1738;400710;Lieksanjoki, Pankakoski, ala;W;Vedenkorkeus;4.423;Lopetettu;19.3.1945;31.12.1995;Pohjois-Karjala;43;18;0;;
1740;400750;Lieksanjoki, Lieksankoski, ylä;W;Vedenkorkeus;4.422;Lopetettu;1.1.1971;31.12.1995;Pohjois-Karjala;44;;0;;
1741;400800;Lieksanjoki, Höpöttäjänvirta;W;Vedenkorkeus;4.421;Lopetettu;1.1.1905;13.4.1961;Pohjois-Karjala;9976;;9932;;
1743;400900;Viekijoki;W;Vedenkorkeus;4.483;Lopetettu;1.1.1917;31.12.1919;Pohjois-Karjala;9976;;9932;;
1744;401100;Saramojoki, Roukkajankoski;W;Vedenkorkeus;4.472;Lopetettu;1.1.1917;25.9.1973;Pohjois-Karjala;9976;;9932;;
1746;401200;Saramojoki, Ylikylä;W;Vedenkorkeus;4.471;Lopetettu;1.1.1945;31.12.1950;Pohjois-Karjala;9492;;9440;;
1747;401300;Valtimonjoki, Kuokkastenkoski;W;Vedenkorkeus;4.461;Lopetettu;1.1.1944;7.3.1962;Pohjois-Karjala;10305;;10254;;
1750;401510;Pielinen, Lieksa;W;Vedenkorkeus;4.411;Lopetettu;1.1.1912;30.6.1992;Pohjois-Karjala;9239;9213;9198;;
1751;401600;Pielinen, Ahvenisenvirta, ylä;W;Vedenkorkeus;4.411;Lopetettu;17.8.1904;31.12.1925;Pohjois-Karjala;9228;;9188;;
1752;401700;Pielinen, Ahvenisenvirta, ala;W;Vedenkorkeus;4.411;Lopetettu;17.8.1904;31.12.1925;Pohjois-Karjala;9222;;9182;;
1754;401800;Pielisjoki, Uimasalmi;W;Vedenkorkeus;4.342;Lopetettu;1.1.1940;31.5.1992;Pohjois-Karjala;9228;9204;9188;;
1756;402100;Koitajoki, Möhkönkoski;W;Vedenkorkeus;4.922;Lopetettu;1.1.1962;31.12.1965;Pohjois-Karjala;;;0;;
1762;402400;Koitajoki, Lylykoski;W;Vedenkorkeus;4.912;Lopetettu;1.1.1906;31.8.1958;Pohjois-Karjala;;;14242;;
1763;402410;Koitajoki, Lylykoski;W;Vedenkorkeus;4.921;Lopetettu;1.9.1958;31.10.1976;Pohjois-Karjala;37;14;0;;
1765;402500;Koitajoki, Niemiskoski;W;Vedenkorkeus;4.913;Lopetettu;1.1.1954;27.4.1955;Pohjois-Karjala;13707;;13669;;
1768;402700;Koitere, Kohtavaara;W;Vedenkorkeus;4.941;Lopetettu;1.1.1912;31.12.1970;Pohjois-Karjala;14235;14212;14197;;
1769;402710;Pirttikoski,Ylä;W;Vedenkorkeus;4.941;Lopetettu;1.1.1939;31.12.1969;Pohjois-Karjala;14232;;14194;;
1772;402800;Koitajoki, Siikakoski;W;Vedenkorkeus;4.913;Lopetettu;12.8.1904;15.9.1955;Pohjois-Karjala;9609;;9570;;
1773;402820;Jäsysjärvi;W;Vedenkorkeus;4.911;Lopetettu;1.1.1965;31.12.1984;Pohjois-Karjala;39;;0;;
1774;402900;Pielisjoki, Häihä, ylä;W;Vedenkorkeus;4.342;Lopetettu;01.01.1877;9.7.1959;Pohjois-Karjala;9096;;9058;;
1776;403000;Pielisjoki, Häihä, ala;W;Vedenkorkeus;4.342;Lopetettu;01.01.1877;9.7.1959;Pohjois-Karjala;9013;;8975;;
1777;403100;Pielisjoki, Kaltimo, ylä;W;Vedenkorkeus;4.342;Lopetettu;01.01.1877;31.12.1995;Pohjois-Karjala;38;;0;;
1779;403200;Pielisjoki, Kaltimo, ala;W;Vedenkorkeus;4.342;Lopetettu;1.1.1932;31.12.1995;Pohjois-Karjala;38;;0;;
1781;403300;Pielisjoki, Nesterinsaari, ylä;W;Vedenkorkeus;4.342;Lopetettu;01.01.1877;12.7.1956;Pohjois-Karjala;8510;;8471;;
1782;403400;Pielisjoki, Nesterinsaari, ala;W;Vedenkorkeus;4.341;Lopetettu;01.01.1877;12.7.1956;Pohjois-Karjala;8326;;8287;;
1783;403500;Pielisjoki, Saapaskoski, ylä;W;Vedenkorkeus;4.341;Lopetettu;01.01.1878;31.8.1959;Pohjois-Karjala;8328;;8290;;
1784;403600;Pielisjoki, Saapaskoski, ala;W;Vedenkorkeus;4.341;Lopetettu;01.01.1878;31.8.1959;Pohjois-Karjala;8184;;8146;;
1785;403700;Pielisjoki, Jakokoski, ylä;W;Vedenkorkeus;4.341;Lopetettu;01.01.1878;31.10.1970;Pohjois-Karjala;8175;8152;8137;;
1787;403800;Pielisjoki, Jakokoski, ala;W;Vedenkorkeus;4.332;Lopetettu;01.01.1878;31.10.1970;Pohjois-Karjala;8109;8086;8071;;
1788;403900;Pielisjoki, Haapavirta, ylä;W;Vedenkorkeus;4.332;Lopetettu;01.07.1882;30.11.1970;Pohjois-Karjala;8082;8059;8045;;
1789;404000;Pielisjoki, Haapavirta, ala;W;Vedenkorkeus;4.332;Lopetettu;01.01.1883;30.11.1970;Pohjois-Karjala;8012;7989;7975;;
1790;404100;Pielisjoki, Paihola, ylä;W;Vedenkorkeus;4.332;Lopetettu;01.08.1876;28.2.1995;Pohjois-Karjala;7945;7922;7908;;
1791;404200;Pielisjoki, Paihola, ala;W;Vedenkorkeus;4.332;Lopetettu;01.08.1876;30.11.1970;Pohjois-Karjala;7889;7866;7851;;
1792;404300;Pielisjoki, Kuurna, ylä;W;Vedenkorkeus;4.332;Lopetettu;01.08.1876;9.11.1970;Pohjois-Karjala;7875;7852;7837;;
1794;404400;Pielisjoki, Kuurna, ala;W;Vedenkorkeus;4.331;Lopetettu;01.08.1876;9.11.1970;Pohjois-Karjala;7666;7643;7628;;
1796;404500;Pielisjoki, Utra, ylä;W;Vedenkorkeus;4.331;Lopetettu;01.07.1875;4.5.1971;Pohjois-Karjala;7593;7570;7556;;
1797;404600;Pielisjoki, Utra, ala;W;Vedenkorkeus;4.331;Lopetettu;01.01.1876;19.5.1971;Pohjois-Karjala;7432;7409;7395;;
1798;404610;Pielisjoki, Utra, ala;W;Vedenkorkeus;4.331;Lopetettu;1.1.1972;29.2.1992;Pohjois-Karjala;37;;0;;
1800;404800;Höytiäinen;W;Vedenkorkeus;4.821;Lopetettu;1.1.1913;31.3.1940;Pohjois-Karjala;8677;;8637;;
1801;404810;Höytiäinen;W;Vedenkorkeus;4.821;Lopetettu;5.3.1938;31.12.1991;Pohjois-Karjala;39;16;0;;
1803;404820;Puntarikoski,Ala;W;Vedenkorkeus;huhti.81;Lopetettu;14.6.1950;9.11.1956;Pohjois-Karjala;7977;;7938;;
1804;404830;Höytiäinen, Puntarikoski, ylä;W;Vedenkorkeus;4.821;Lopetettu;1.1.1961;31.1.1982;Pohjois-Karjala;39;;0;;
1805;404900;Viinijärvi, Lamminniemi;W;Vedenkorkeus;4.352;Lopetettu;20.6.1912;31.12.1941;Pohjois-Karjala;7838;;7797;;
1807;404920;Taipaleenjoki;W;Vedenkorkeus;4.351;Lopetettu;15.4.1986;30.11.1993;Pohjois-Karjala;7737;7713;;;
1810;405110;Pyhäselkä, Tikka;W;Vedenkorkeus;4.321;Lopetettu;1.1.1937;30.9.1976;Pohjois-Karjala;7141;7119;7108;;
1811;405120;Pyhäselkä, Höytiäisenkanava;W;Vedenkorkeus;huhti.81;Lopetettu;6.1.1958;29.2.1996;Pohjois-Karjala;39;;0;;
1813;405200;Orivesi, Puhos;W;Vedenkorkeus;4.311;Lopetettu;1.1.1913;28.2.2005;Pohjois-Karjala;7518;7498;7490;;
1814;405300;Ylä-Enonvesi;W;Vedenkorkeus;4.291;Lopetettu;1.1.1980;31.12.1995;Etelä-Savo;32;10;0;;
1815;405310;Ylä-Enonvesi, Enonkoski;W;Vedenkorkeus;4.221;Lopetettu;1.11.1984;31.12.1990;Etelä-Savo;8019;7998;;;
1817;405440;Luupujoki;W;Vedenkorkeus;4.572;Lopetettu;10.10.1974;3.1.1999;Pohjois-Savo;12300;12269;;;
1818;405500;Kiurujoki, Saarikoski, ylä;W;Vedenkorkeus;4.523;Lopetettu;1.1.1907;31.12.1950;Pohjois-Savo;8732;;8672;;
1819;405600;Kiurujoki, Saarikoski, ala;W;Vedenkorkeus;4.523;Lopetettu;1.7.1906;31.12.1934;Pohjois-Savo;8433;;8373;;
1821;406000;Sonkajärvi;W;Vedenkorkeus;4.583;Lopetettu;19.4.1962;31.12.1969;Pohjois-Savo;9567;9537;;9526;
1823;406100;Porovesi, Iisalmi;W;Vedenkorkeus;4.521;Lopetettu;16.8.1916;31.12.1995;Pohjois-Savo;8519;8489;8460;;
1825;406300;Onkivesi, Nerkoo, ala;W;Vedenkorkeus;4.511;Lopetettu;01.03.1868;31.12.1995;Pohjois-Savo;55;24;0;;
2160;2700180;Pusulanjärvi;W;Vedenkorkeus;27.032;Lopetettu;1.1.1971;31.12.2001;Varsinais-Suomi;11;-17;;;
2163;3000200;Mynäjoki;W;Vedenkorkeus;30.003;Lopetettu;1.9.1986;30.9.1998;Varsinais-Suomi;2125;2096;;;
2171;3400150;Kauttua, ala;W;Vedenkorkeus;34.022;Lopetettu;3.1.1972;12.9.2021;Satakunta;44;11;-15;0;
2172;3400200;Köyliönjärvi;W;Vedenkorkeus;34.053;Lopetettu;6.2.1959;31.12.1970;Satakunta;3966;3933;;3922;
2174;3400300;Köyliönjoki;W;Vedenkorkeus;34.051;Lopetettu;1.1.1970;30.4.1974;Satakunta;3966;3933;;3922;
2177;3400500;Suutelankoski;W;Vedenkorkeus;34.011;Lopetettu;1.1.1961;31.12.1984;Satakunta;330;296;;;
2178;3500100;Juupajoki;W;Vedenkorkeus;35.751;Lopetettu;1.9.1910;30.6.1952;Pirkanmaa;8856;;8803;;
2181;3500400;Pitkävesi;W;Vedenkorkeus;35.761;Lopetettu;1.9.1910;31.12.1950;Pirkanmaa;10589;;10539;;
2182;3500500;Orivesi;W;Vedenkorkeus;35.721;Lopetettu;01.01.1885;31.12.1957;Pirkanmaa;8380;;8328;;
2183;3500510;Längelmävesi, Kuoresalmi;W;Vedenkorkeus;35.721;Lopetettu;1.1.1958;31.12.1991;Pirkanmaa;8376;8346;8328;;
2186;3501100;Kuohijärvi;W;Vedenkorkeus;35.782;Lopetettu;15.9.1910;31.3.1933;Kanta-Häme;8589;8562;8545;;
2190;3501700;Valkeakoski, ylä;W;Vedenkorkeus;35.222;Lopetettu;01.01.1870;29.12.1995;Pirkanmaa;8189;8159;8140;;
2197;3502340;Hyvikkälänjoki;W;Vedenkorkeus;35.881;Lopetettu;3.11.1978;31.12.1991;Kanta-Häme;7919;7891;;;
2201;3502809;Vanajavesi, Valkeakoski, ala;W;Vedenkorkeus;35.222;Lopetettu;1.1.1971;31.12.1982;Pirkanmaa;49;;0;;
2206;3503330;Vanajavesi, Herralanvirta;W;Vedenkorkeus;35.221;Lopetettu;1.1.1970;31.12.1995;Pirkanmaa;52;;0;;
2207;3503400;Lempäälä, ala;W;Vedenkorkeus;35.211;Lopetettu;01.01.1875;31.12.1965;Pirkanmaa;7510;7478;7458;;
2211;3503900;Niemisvesi;W;Vedenkorkeus;35.472;Lopetettu;17.8.1910;31.12.1932;Etelä-Pohjanmaa;16783;;16719;;
2212;3504000;Ouluvesi;W;Vedenkorkeus;35.431;Lopetettu;18.8.1910;31.10.1992;Etelä-Pohjanmaa;13975;13940;13909;;
2213;3504100;Kahilanjärvi;W;Vedenkorkeus;35.421;Lopetettu;17.4.1956;31.10.1982;Pirkanmaa;9829;9794;9763;;
2215;3504500;Vaskivesi, Herraskoski, ala;W;Vedenkorkeus;35.421;Lopetettu;1.5.1903;31.5.1998;Pirkanmaa;9388;9352;9323;;
2219;3505200;Sinerväjärvi;W;Vedenkorkeus;35.672;Lopetettu;24.7.1915;31.12.1999;Keski-Suomi;13874;13841;13816;;
2220;3505500;Keurusselkä, Kolho;W;Vedenkorkeus;35.621;Lopetettu;01.01.1897;31.12.1998;Pirkanmaa;10471;10439;10414;;
2223;3505900;Paloselkä;W;Vedenkorkeus;35.332;Lopetettu;25.8.1910;30.6.1992;Pirkanmaa;9475;9443;9418;;
2224;3506000;Kauttu;W;Vedenkorkeus;35.331;Lopetettu;16.03.1883;30.6.1992;Pirkanmaa;9412;9379;9353;;
2228;3506800;Näsijärvi, Naistenlahti;W;Vedenkorkeus;35.311;Lopetettu;01.02.1877;31.12.1995;Pirkanmaa;9335;9304;9282;;
2229;3506810;Näsijärvi, Mustalahti;W;Vedenkorkeus;35.311;Lopetettu;1.1.1961;31.12.1995;Pirkanmaa;54;22;0;;
2231;3507100;Pyhäjärvi, Pyynikki;W;Vedenkorkeus;35.211;Lopetettu;01.01.1878;31.12.1995;Pirkanmaa;7511;7480;7458;;
2233;3507400;Nokia, ala;W;Vedenkorkeus;35.211;Lopetettu;1.1.1915;31.12.1961;Pirkanmaa;5799;;5743;;
2237;3507700;Parkanonjärvi;W;Vedenkorkeus;35.532;Lopetettu;1.1.1931;31.12.1970;Pirkanmaa;8884;8850;8810;;
2241;3508200;Kyrösjärvi, Ikaalinen;W;Vedenkorkeus;35.521;Lopetettu;1.1.1906;30.11.1993;Pirkanmaa;8195;8161;8133;;
2244;3508500;Mätikkö;W;Vedenkorkeus;35.162;Lopetettu;20.6.1910;30.6.1992;Pirkanmaa;5814;5781;;;
2245;3508600;Siuro, ala;W;Vedenkorkeus;35.132;Lopetettu;01.01.1894;31.12.1993;Pirkanmaa;5632;5600;5577;;
2255;3509120;Salkolanjärvi;W;Vedenkorkeus;35.983;Lopetettu;1.1.1963;26.8.1991;Uusimaa;10973;;;10937;
2257;3509150;Turpoonjoki;W;Vedenkorkeus;35.981;Lopetettu;1.1.1964;31.12.1967;Kanta-Häme;10973;;;10937;
2258;3509200;Loimijoki, Loimaa;W;Vedenkorkeus;35.922;Lopetettu;1.7.1910;31.12.1941;Varsinais-Suomi;7917;;7868;;
2261;3509300;Loimijoki, Vanhankirkonsilta;W;Vedenkorkeus;35.921;Lopetettu;1.1.1938;31.12.1959;Varsinais-Suomi;6820;;6770;;
2264;3509400;Loimijoki, Maurialankoski;W;Vedenkorkeus;35.911;Lopetettu;1.1.1914;30.6.1985;Satakunta;4606;4574;4549;;
2266;3509500;Loimijoki, Lauttakylä;W;Vedenkorkeus;35.911;Lopetettu;26.9.1902;31.12.1993;Satakunta;4120;4088;4063;;
2268;3509900;Kyttälä;W;Vedenkorkeus;35.122;Lopetettu;1.1.1904;31.12.1993;Satakunta;4190;4157;4131;;
2269;3509910;Syyränsuu;W;Vedenkorkeus;35.122;Lopetettu;27.4.1944;31.7.1976;Satakunta;58;25;0;;
2271;3509920;Kyttälänkoski;W;Vedenkorkeus;35.122;Lopetettu;9.10.1939;31.12.1993;Satakunta;4189;4156;4130;;
2272;3509940;Raijala;W;Vedenkorkeus;35.122;Lopetettu;1.1.1944;24.12.2005;Satakunta;58;25;0;;
2273;3510000;Niskakoski;W;Vedenkorkeus;35.122;Lopetettu;24.10.1919;31.12.1976;Satakunta;4129;4096;4070;;
2274;3510100;Pahakoski;W;Vedenkorkeus;35.122;Lopetettu;1.1.1904;31.12.1982;Satakunta;4005;3972;3946;;
2280;3510600;Harjunpäänjoki;W;Vedenkorkeus;35.141;Lopetettu;1.1.1969;13.8.2012;Satakunta;205;169;;;
2281;3510700;Pori;W;Vedenkorkeus;35.111;Lopetettu;1.1.1921;31.12.1973;Satakunta;12;-24;-53;;
2282;3510710;Lukkarinsanta;W;Vedenkorkeus;35.111;Lopetettu;1.1.1974;30.6.1977;Satakunta;31;-5;;;
2283;3510720;Seikun saha;W;Vedenkorkeus;35.111;Lopetettu;1.7.1977;31.12.1995;Satakunta;-69;-105;;;
2284;3600800;Vatajankoski, ala;W;Vedenkorkeus;36.022;Lopetettu;1.1.1960;31.12.1989;Satakunta;6958;6921;;6909;
2287;3602210;Eteläjoki;W;Vedenkorkeus;36.016;Lopetettu;8.9.1999;30.8.2013;Satakunta;1849;1811;;;
2291;3700400;Perus;W;Vedenkorkeus;37.012;Lopetettu;13.2.1968;31.12.1979;Pohjanmaa;912;871;;;
2292;3700510;Klofvus;W;Vedenkorkeus;37.011;Lopetettu;1.1.1972;31.12.1975;Pohjanmaa;350;309;;;
2293;3800900;Tiukka;W;Vedenkorkeus;38.001;Lopetettu;1.1.1972;31.8.1985;Pohjanmaa;364;323;;;
2296;3900900;Finby;W;Vedenkorkeus;39.001;Lopetettu;1.1.1972;28.2.1981;Pohjanmaa;83;41;;;
2297;4000900;Köpingsbro;W;Vedenkorkeus;40.001;Lopetettu;1.1.1972;19.12.1978;Pohjanmaa;569;526;;;
2300;4200100;Koskuejärvi;W;Vedenkorkeus;42.055;Lopetettu;1.1.1926;31.7.1982;Etelä-Pohjanmaa;11036;10999;;10986;
2301;4200210;Jalasjoki, Luopa;W;Vedenkorkeus;42.042;Lopetettu;23.10.1958;31.7.1981;Etelä-Pohjanmaa;8058;8018;;8005;
2302;4200220;Koskutjoki, Koskue;W;Vedenkorkeus;42.054;Lopetettu;22.6.1982;31.8.1984;Etelä-Pohjanmaa;8058;8018;;8005;
2303;4200230;Koskutjoki;W;Vedenkorkeus;42.054;Lopetettu;1.9.1984;30.6.2013;Etelä-Pohjanmaa;9141;9103;;;
2305;4200500;Munakka;W;Vedenkorkeus;42.031;Lopetettu;1.1.1912;31.3.1993;Etelä-Pohjanmaa;3278;3237;;;
2311;4400200;Nurmonjoki, Nurmo;W;Vedenkorkeus;44.091;Lopetettu;4.7.1932;31.12.1978;Etelä-Pohjanmaa;3335;3294;;3280;
2313;4400300;Lapua;W;Vedenkorkeus;44.031;Lopetettu;1.1.1912;30.6.1980;Etelä-Pohjanmaa;2446;2405;2370;;
2316;4400500;Pappilankari;W;Vedenkorkeus;44.012;Lopetettu;11.11.1929;30.9.1993;Etelä-Pohjanmaa;2148;2106;2069;;
2317;4400600;Keppo;W;Vedenkorkeus;44.011;Lopetettu;6.11.1929;31.12.1958;Pohjanmaa;1932;;1851;;
2319;4400800;Uusikaarlepyy, ylä;W;Vedenkorkeus;44.011;Lopetettu;17.5.1916;31.12.2005;Pohjanmaa;119;;36;;
2320;4400910;Uusikaarlepyy, ala;W;Vedenkorkeus;44.011;Lopetettu;5.1.1928;31.12.1995;Pohjanmaa;58;;;0;
2321;4700200;Lappajärvi, etelä;W;Vedenkorkeus;47.031;Lopetettu;23.9.1986;31.5.1991;Etelä-Pohjanmaa;58;;;0;
2826;404974;Suurijärvi;W;Vedenkorkeus;4.792;Lopetettu;30.11.1976;23.11.2018;Pohjois-Karjala;23;0;;;
2841;408171;Ruokojärvi;W;Vedenkorkeus;4.261;Lopetettu;24.6.1986;21.11.2013;Pohjois-Savo;7768;7742;;7733;
2842;407921;Kohmanvesi;W;Vedenkorkeus;4.273;Lopetettu;7.2.1992;10.11.2002;Pohjois-Savo;8129;8103;;;
2843;407922;Summanlampi;W;Vedenkorkeus;4.273;Lopetettu;10.4.1991;23.12.2001;Pohjois-Savo;8236;;8186;;
2844;407923;Ala-Viitajärvi;W;Vedenkorkeus;4.273;Lopetettu;23.2.1999;30.9.2007;Pohjois-Savo;8995;8969;;;
2845;407924;Ylä-Viitajärvi;W;Vedenkorkeus;4.273;Lopetettu;23.2.1999;30.9.2007;Pohjois-Savo;9001;8975;;;
2846;407810;Väärä;W;Vedenkorkeus;4.284;Lopetettu;1.8.1984;25.2.1990;Pohjois-Savo;9001;8975;;;
2847;407931;Lyhyenjärvi;W;Vedenkorkeus;4.289;Lopetettu;18.5.1999;22.5.2000;Pohjois-Savo;8669;8640;;;
2848;406210;Pikku-Ahmo;W;Vedenkorkeus;4.516;Lopetettu;6.3.1990;24.2.1999;Pohjois-Savo;8705;;;8664;
2849;406220;Iso-Ahmo;W;Vedenkorkeus;4.516;Lopetettu;10.2.1988;24.2.1999;Pohjois-Savo;8884;;;8843;
2850;405410;Ala-Haajainen;W;Vedenkorkeus;4.529;Lopetettu;2.5.1989;26.12.1995;Pohjois-Savo;11874;;;11832;
2851;406110;Haapajärvi;W;Vedenkorkeus;4.522;Lopetettu;6.8.1976;25.2.2007;Pohjois-Savo;8516;8485;;8473;
2852;406120;Iso-Ii;W;Vedenkorkeus;4.531;Lopetettu;9.2.1981;28.12.1984;Pohjois-Savo;8516;8485;;8473;
2853;405800;Vieremänjärvi;W;Vedenkorkeus;4.532;Lopetettu;2.1.1985;28.12.1988;Pohjois-Savo;8570;8539;;8527;
2854;405420;Ryönänjärvi;W;Vedenkorkeus;4.551;Lopetettu;1.5.1984;25.12.2002;Pohjois-Savo;9115;;;9072;
2855;405430;Hautajärvi;W;Vedenkorkeus;4.551;Lopetettu;4.1.1974;31.12.2004;Pohjois-Savo;9548;;;9505;
2856;405470;Kilpijärvi;W;Vedenkorkeus;4.551;Lopetettu;27.1.1985;29.12.2004;Pohjois-Savo;9549;;;9507;
2857;405480;Niemisjärvi;W;Vedenkorkeus;4.556;Lopetettu;5.1.1982;26.12.2010;Pohjois-Savo;10189;;;10146;
2858;405490;Vaaksjärvi;W;Vedenkorkeus;4.557;Lopetettu;11.4.1994;31.12.1999;Pohjois-Savo;12580;;;12537;
2859;405491;Kalliojärvi;W;Vedenkorkeus;4.557;Lopetettu;1.5.1988;31.10.1996;Pohjois-Savo;14226;;;14183;
2860;405431;Rytkynjärvi;W;Vedenkorkeus;4.552;Lopetettu;17.9.1959;19.10.2001;Pohjois-Savo;9582;;;9540;
2861;405432;Savijärvi;W;Vedenkorkeus;4.553;Lopetettu;3.2.1979;26.1.1984;Pohjois-Savo;9582;;;9540;
2863;405422;Näläntöjärvi;W;Vedenkorkeus;4.563;Lopetettu;11.5.1977;31.12.1996;Pohjois-Savo;12398;;;12353;
2864;405441;Luupuvesi;W;Vedenkorkeus;4.572;Lopetettu;1.1.1980;2.1.2003;Pohjois-Savo;12665;;;12622;
2865;405411;Paloisjärvi;W;Vedenkorkeus;4.581;Lopetettu;14.4.1982;24.2.1999;Pohjois-Savo;8536;;;8495;
2867;405413;Viitaanjärvi;W;Vedenkorkeus;4.581;Lopetettu;7.4.1983;28.2.1999;Pohjois-Savo;8574;;8516;;
2868;405414;Niskajärvi,Pitkäkoski;W;Vedenkorkeus;4.581;Lopetettu;17.5.1992;13.7.2004;Pohjois-Savo;9050;9020;;;
2869;405415;Nieminen;W;Vedenkorkeus;4.581;Lopetettu;15.11.1994;30.9.2002;Pohjois-Savo;9257;;;9216;
2870;405416;Hernejärvi;W;Vedenkorkeus;4.581;Lopetettu;6.3.1979;20.2.1995;Pohjois-Savo;9257;;;9216;
2871;405417;Ala-Varpanen;W;Vedenkorkeus;4.589;Lopetettu;15.12.1999;23.10.2010;Pohjois-Savo;10706;10676;;;
2872;405418;Suuri-Luotonen;W;Vedenkorkeus;4.589;Lopetettu;1.12.1997;30.12.2011;Pohjois-Savo;14673;14644;;;
2873;406030;Väärä;W;Vedenkorkeus;4.582;Lopetettu;18.2.1993;30.12.2005;Pohjois-Savo;10292;;;10251;
2874;406040;Ala-Venäänjärvi;W;Vedenkorkeus;4.583;Lopetettu;26.9.1995;28.11.2001;Pohjois-Savo;11009;;;10967;
2875;406041;Ylä-Venäänjärvi;W;Vedenkorkeus;4.583;Lopetettu;26.9.1995;28.11.2001;Pohjois-Savo;11034;;;10992;
2876;406042;Sukevanjärvi,Tenetinvirta;W;Vedenkorkeus;4.584;Lopetettu;16.4.1987;31.12.1998;Pohjois-Savo;12464;;;12422;
2877;407100;Kivijärvi;W;Vedenkorkeus;4.595;Lopetettu;13.1.1998;14.7.2021;Pohjois-Savo;12464;;;12422;
2878;407310;Suuri-Säyneinen;W;Vedenkorkeus;4.625;Lopetettu;26.3.1993;28.12.1998;Pohjois-Savo;11598;11574;;;
2879;407320;Ryöpänjoki;W;Vedenkorkeus;4.625;Lopetettu;26.3.1993;28.12.1998;Pohjois-Savo;10406;10382;;;
2880;407110;Varpanen;W;Vedenkorkeus;4.634;Lopetettu;11.3.1983;30.12.1998;Pohjois-Savo;11323;;;11284;
2881;407120;Pieni-Juminen;W;Vedenkorkeus;4.635;Lopetettu;25.2.1997;31.12.2008;Pohjois-Savo;9729;9701;;;
2882;407130;Suuri-Juminen;W;Vedenkorkeus;4.635;Lopetettu;18.2.1997;31.12.2008;Pohjois-Savo;9761;9732;;;
2883;407925;Pieni-Sulkava;W;Vedenkorkeus;4.651;Lopetettu;9.6.1996;18.12.2003;Pohjois-Savo;8493;8465;;;
2884;407926;Sulkavanjärvi;W;Vedenkorkeus;4.651;Lopetettu;16.10.1975;26.3.1995;Pohjois-Savo;8493;8465;;;
2886;407928;Kevätön;W;Vedenkorkeus;4.652;Lopetettu;3.2.1990;26.10.2003;Pohjois-Savo;8955;;;8916;
2887;407420;Keyritty;W;Vedenkorkeus;4.673;Lopetettu;1.6.1979;27.12.2008;Pohjois-Savo;11987;11960;;;
2888;407430;Ylä-Keyritty;W;Vedenkorkeus;4.675;Lopetettu;25.2.1987;28.11.1995;Pohjois-Savo;17856;17830;;;
2889;407330;Kaitoonjoki,Ylä-Luosta;W;Vedenkorkeus;4.683;Lopetettu;2.1.1980;26.12.2003;Pohjois-Savo;15515;15489;;;
2890;407340;Kaitoo;W;Vedenkorkeus;4.683;Lopetettu;5.1.1996;26.12.2003;Pohjois-Savo;15542;15516;;;
2891;407370;Ylä-Luosta;W;Vedenkorkeus;4.683;Lopetettu;5.1.1996;27.12.2012;Pohjois-Savo;15600;15574;;;
2892;407910;Riistavesi;W;Vedenkorkeus;4.691;Lopetettu;1.11.1992;30.12.2001;Pohjois-Savo;81132;81106;;;
2893;407911;Keskimmäinen;W;Vedenkorkeus;4.692;Lopetettu;2.5.1989;6.5.1999;Pohjois-Savo;8202;8176;;;
2894;407912;Likolampi;W;Vedenkorkeus;4.692;Lopetettu;2.5.1989;25.1.1997;Pohjois-Savo;8143;8117;;;
2895;408311;Vaikonjoki,Rakkinekoski;W;Vedenkorkeus;4.742;Lopetettu;14.10.1982;29.9.1991;Pohjois-Savo;8143;8117;;;
2897;1403610;Konnekoski;W;Vedenkorkeus;14.712;Lopetettu;1.1.1960;31.12.1995;Pohjois-Savo;9590;9560;;;
2898;1403620;Rautalampi;W;Vedenkorkeus;14.712;Lopetettu;10.6.1998;29.12.2011;Pohjois-Savo;9612;9582;;;
2899;1403630;Mehtiö;W;Vedenkorkeus;14.718;Lopetettu;9.12.1992;31.12.2005;Etelä-Savo;10746;10717;;;
2900;1403640;Ahveninen;W;Vedenkorkeus;14.718;Lopetettu;5.10.1995;31.12.2004;Pohjois-Savo;11097;11068;;;
2901;1403010;Pohjalampi;W;Vedenkorkeus;14.722;Lopetettu;24.1.1996;23.1.2001;Pohjois-Savo;97754;97724;;;
2902;1403210;Luodejärvi;W;Vedenkorkeus;14.725;Lopetettu;1.2.1992;27.6.2015;Pohjois-Savo;10589;10559;;10536;
2903;1403220;Pitkäjärvi;W;Vedenkorkeus;14.725;Lopetettu;1.2.1992;27.6.2015;Pohjois-Savo;10624;10594;;10548;
2904;1402720;Hetejärvi;W;Vedenkorkeus;14.732;Lopetettu;26.4.1996;28.11.2009;Pohjois-Savo;13285;13254;;;
2905;1402730;Iso Ahvenislampi;W;Vedenkorkeus;14.731;Lopetettu;4.4.1995;26.2.1998;Pohjois-Savo;11405;11374;;;
2906;1402740;Alimmainen Lahnasjärvi;W;Vedenkorkeus;14.734;Lopetettu;17.4.1990;10.12.2006;Pohjois-Savo;11821;11789;;;
2907;1402770;Keskimmäinen Lahnasjärvi;W;Vedenkorkeus;14.734;Lopetettu;17.4.1990;12.12.2005;Pohjois-Savo;11942;11910;;;
2908;1402780;Ylimmäinen Lahnasjärvi;W;Vedenkorkeus;14.734;Lopetettu;1.1.1982;12.12.2005;Pohjois-Savo;11980;11948;;;
